marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,40979456,R3NQNTP1XT26I1,B003837V8A,475989673,t3 featherweight luxe hair dryer,Beauty,5,0,0,N,Pricey but worth every cent!,"I was skeptical about paying this much for a hair dryer...but a friend of mine highly recommended it..so I gave it a go.  From my frist drying experience I noticed a huge difference in my hair!  It is super quiet...did dry my hair faster, with less force and no tangling!  I love how light it is...and how shiney it made my hair!  I got a load of compliments that first day!  Worth the cash!",3/30/2011
US,15375516,R1B7Y1LBDRLYTP,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,4,4,5,N,Not too bad for the price,"I was not expecting too much since this is your basic hair dryer.  The price was good for the item.  It has pretty good power, but the temperature on low and medium settings is not too hot.  This does not bother me, but some may like a warmer temperature on the lower power settings.",3/29/2011
US,18865905,R1D8UKDNO29XNB,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Beauty,4,23,24,N,Good investment - after several uses I am pleased with performance,"My hairstylist recommended I buy an ionizer hairdryer because it does not dry out hair as much as others. I invested a couple hours researching on line and reviewing the products here at Amazon. In the end, I selected the Conair Ion Shine because it was 1875 watts, was an ionizer, was priced affordably, and the design seemed good.<br /><br />Now that I have received the item and have had some time to use it, here are my ratings:<br />STORABILITY: 2.5 stars  There is a hanging loop, but  the cord is heavy and awkward. The unit is heavy enough that whatever hook one would hang it from would have to be substantially mounted so it would not pull out of the wall. (Wall mounting is not an option for me). Also, after only two uses, the cord has already begun to twist, which is a negative.<br />VALUE: 4.5 stars  I knew the Amazon price was reasonable, even lower than my local discount stores. After I purchased this item,  I found the same model at BIG LOTS for a dollar more and in different colors.<br />PERFORMANCE:  5 stars  Dries hair quickly without using high heat temps. Unit comes with a few attachments. The diffuser is really large and awkward to store. The unit has a hinged filter that opens easily for cleaning. The removable filter is the standard small piece of material that I have seen in other high-tech fan devices, including the high-end SmartTechnologies Smart Board in my classroom. I'm figuring the filter material is pretty standard. In my previous hair dryer, the fan did not have a removable filter for cleaning; eventually the old fan clogged so horribly (despite my attempts to brush it out)that it slowed down and eventually killed the unit.<br /><br />Other note: If a younger child will be using the unit, she may find the unit feels heavy or hard to hold after a while. I suggest looking for one of the smaller, portable units for tweens.",3/28/2011
US,15886672,R3HKZL112P1QLJ,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,Beauty,5,0,0,N,Still excellent after years of use,"This is an excellent dryer! It is dependable and delivers the temperatures I expect, but the main reason I chose this model is that the classic squirrel-cage blower produces great air flow. I was never satisfied with the wimpy blowers on most of the other styles.     I bought two of these from Amazon a few years ago. Two, because I thought such an inexpensive dryer might not last long very long and buying the pair was a better bargain because the order qualified for free shipping. The second one is still in the box awaiting its turn; the first one hasn't failed yet.    I see several comments here about travel. While this dryer is more compact than many of the bulky styling dryers, it is neither dual voltage (switchable) nor universal voltage (auto-converting), so pack a converter if you carry it overseas.  I use a smaller, folding, dual-voltage model for travel (then find that all the hotels have built-ins anyway).",3/26/2011
US,51216925,R1L447LQ42OFOP,B0009XH6VO,223051644,andis hangup 1600w wall mount hair dryer,Beauty,1,0,1,N,Only lasted 2 months!,"We purchased this item January 3, 2011 for my daughter's bathroom. We installed it the following week. She uses a hairdryer infrequently, about once or twice a week.  She informed us tonight that the nightlight stopped working last week and when she uses the hairdryer it smells like plastic melting. Sure enough, I just checked it out. No nightlight -- plastic burning smell when turned on. Our return period window for Amazon is now expired. I just wrote Andis an email explaining what happened and will be waiting for a response. I will update what (if anything) customer service does about this situation. Until then, I am giving this item one star.",3/25/2011
US,23612141,R2RX5BFOVS6JLJ,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,5,0,0,N,Love that hair dryer,"I love that Andis 1600W Dual Voltage Hair Dryer!  It's powerful enough for my short hair, but not too powerful. It's compact so it'll be great for travel.",3/25/2011
US,10801366,R3F2TJSBT6J184,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish",Beauty,5,0,0,N,Wall mount hair dryer,"I've always thought that the wall-mounted hair dryers in hotel rooms were a great idea.  They don't take up space on your bathroom counter, you don't have to wrap the cord around and around your hair dryer (which can eventually lead to internal wire damage), and you don't have to find a separate place to store it.  I never thought of actually owning one in my own home until I visited my sister a few years ago, and she had this one mounted on her guest bathroom wall.  It worked great, and I knew right then that I needed one of these.  I wrote down the model number and went online to buy one as soon as I returned home.  My husband was more than happy to install this (a couple of screws) since it meant no more hair dryers laying on the bathroom sink.  We both liked it so much that he even suggested that I go ahead and buy another one and have it on hand for when the first one wore out.  My granddaughter told me the other day that she needs one of these.  Guess I know what she's getting for Christmas this year.",3/22/2011
US,34955158,R1H0ZGF0HLBYIJ,B002NGMEPI,932955324,hot tools professional 1061 hard hat 1200 watt salon hair dryer,Beauty,5,0,0,N,excellent product!!!,"i love being able to just sit under the dryer and read while i deep condition my hair. not too hot, and it covers my entire head. fast shipping and good pricing for hot tools!!",3/21/2011
US,39514412,R2F7TJEW9WRQ51,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,4,0,1,N,"No issues with delivery, no issues with use","Bought this for my daughter. Delivered as promised. So far (about 1 month later) working fine. She is extremely happy with the product. The only minor issue I see is that there is no base to secure it on the wall. It does have a loop, so I had to install a small hook on the wall to hang it from.",3/21/2011
US,13236858,R3R1G3APP575UB,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,3,1,1,N,not good for people with arthritis or smaller hands,"this dryer works great, folds up nicely, the only thing is... the handle, it is to big around, and it is to smooth, I had a hard time hanging on to it.If it had some ridges that might have helped. And it was hard trying to hold the cool button down while trying to set my hair.",3/20/2011
US,23680081,RH0A4YPDD9YG4,B000G62HRM,179801564,"proversa micro turbo dual voltage portable hair dryer with 2-speed and heat settings, 1600-watts",Beauty,4,2,2,N,Really light for travel,"As one who likes to travel light, I was impressed by how light this hairdryer is.   It is a bit less powerful than I'm used to but I'm willing to take that trade off.",3/20/2011
US,22698204,RKYJYNJOLDI63,B0018BXH1Y,252448367,elevate by andis 30865 professional tourmaline ionic ceramic 1600 watts hair dryer,Beauty,4,1,1,N,Works wonderfully,"I have had this for more than a few months now, and can say it works wonderfully.  I have not noticed, personally, and huge difference because of the tourmaline ions, but that isn't to say that there isn't any.  I have pretty normal hair, and it has stayed pretty normal.  I will say that this system seems to dry my hair a bit faster and it does not get that brittle feel to it when I actually use it to style my hair as well.  Good product, good price.  Not a miracle worker, but reliability is sometimes more important than miracles :)",3/17/2011
US,26446568,R2X8IGUINFGIU9,B000LQB5YS,194533684,t3 bespoke labs 83888-se special edition evolution professional ionic ceramic tourmaline hair dryer,Beauty,5,0,0,N,great hair dryer & quiet!,This hair dryer was recommended by my hair stylist. It would cost $200 at a retail store. She suggested I check on Amazon for a better price. I got the hair dryer for half the retail price. The ionic ceramic tourmaline dryer is less damaging to hair. The best thing is that it's quiet for a blow dryer ... more of a hum than a high pitch whistle of some blow dryers.,3/17/2011
US,44650722,R2S608WO2JE0SK,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,Beauty,5,0,0,N,Hair Dryer at your finger tips,I am always looking for organizational tips.  When I saw this hair dryer I thought this would be perfect to cover the hole that a non operating  wall phone would leave. It is perfect and no storage problem.  Works well.[[ASIN:B000RZLL38 Oster Professional 76932-710 Wall Mount Hair Dryer]],3/17/2011
US,11910503,RUJGSOVZMDT91,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish",Beauty,1,0,0,N,Didn't Last 6 Months,"I bought this Jerdon Wall Mount Hair Dryer to save space and for company convenience. It was mounted in an upstairs bathroom and lightly used. The Jerdon hair dryer was purchased in August 2010 and quit working in March 2011. It's not a good idea to purchase electrical items on Amazon......After 60 days NO RETURN! If I had paid a little more and bought locally, I would have gotten my money back or another item. Sometimes when you think you are saving money, you're not. I lost all the way around. I will not purchase electrical items from Amazon in the future. Bad idea!",3/16/2011
US,16460911,R9AOV28QTTEH0,B0018C3V5A,833461643,"turbo power 3200 twin turbo hair dryer, black",Beauty,5,2,2,N,good purchase great quality,"I use it a lot, i am a stylist and use this with my really curly hair clients and it never disapoint me. great price, great quality, great buy.",3/15/2011
US,15774305,R3PDQ5GZ6LD78F,B000X2UCJO,122140779,"jerdon wall mount hair dryer with 2-speed and heat settings, 1600-watts",Beauty,3,1,1,N,wall hairdryer,"Good size, nice to be out of the way and on the wall. Unfortunately, it stopped working 9 months after I bought it. I was sent a replacement and hopefully, this one will work longer!",3/14/2011
US,16495318,R2OCHHM72HJUUE,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,Beauty,5,8,9,N,Worth it..,"I have been using this product for nearly a month now. From a guy perspective I think this product is really great. I use this product since my hair is quite long and for some personal reason I don't like to dry my hair using my towel. Anyway, the best thing about this hair dryer is that it dries my hair really fast and also produce low noise. Well, if you use the high air mode, the noise is quite loud but much tolerable than other products I have used. Basically I just used the low air mode since the noise is low and it isn't too hot.     Furthermore, when you first use this product, it will have a burning metal smell (like soldering smell). However, after 3-4 times of use the smell will be gone. The smell won't stick on your hair though, so it isn't a big deal. This hair dryer is light which I think is a plus.",3/14/2011
US,50500287,R1178NOAGMMUYW,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,2,3,4,N,not hot enough made my hair stiff,"OK, beautiful color, stylish, not heavy seems long lasting probably a good dryer for the right person.  Unfortunately I will have to return it.  This dryer takes a very long time to dry the  hair, it is not hot or powerful enough this should be best for fine hair.  it is kind of uncomfortable to hold as well,  I feel sad since I have to return it but it is not right for me, Love the pink color but what can you do?",3/14/2011
US,41626110,R223PA9R3YFP74,B000X1MCW0,815035474,fhi heat platform nano salon pro 2000 powerful tourmaline ceramic hair dryer,Beauty,5,2,2,N,The Best Hair Dryer at the Lowest Price,"I purchased the FHI Heat Nano Salon Pro 2000 six months ago, and it was love at first blowdry. During high school and college, I owned a series of inexpensive, low quality hair dryers. Yes, after half an hour or more and some expletives, they did dry my hair, but it was always flat and without shine. I blamed my hair, rather than the hair dryers.<br /><br />At the warm heat setting and high fan setting, this FHI hair dryer gives me soft, voluminous waves in less than fifteen minutes. I never knew my hair could look so beautiful and healthy! I blow dry it immediately after every morning shower, and I use [[ASIN:B004461ZL4 Sedu Anti-Frizz Polishing Treatment with Argan Oil, 6.8 oz. bottle]].<br /><br />Oh, and I almost forgot! The first time I turned it on, I thought I had received a defective model like some of the other reviewers. But I had accidentally pressed the blue cold shot button found on the inside of the hair dryer handle.<br /><br />UPDATE (after one year): I still love this hair dryer, and it's working just as well as the day I purchased it.",3/13/2011
US,14850590,R32PSA8PHXJBNK,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,4,1,1,N,I Like It,Love the look and feel of this hair dryer. A little heavier than I thought it would be but much quieter than my old Conair and I am pleased with the results.  Folds and packs well for travel and I like the retractable cord. Would recommend it.,3/11/2011
US,49490307,R2VGX8E5QSQMLK,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,5,16,16,N,Best hair dryer,Bought this model a few years ago and I really like it because the high setting speed is just right for styling your hair...some other dryers I have blow too fast on the high setting.  This model's high setting is a good speed and allows you to dry your hair without it blowing all over the place.  Also it is light and well balanced so holding it while drying is very comfortable.  I recently bought 2 more in case the manufacturer decides to stop production.,3/9/2011
US,17340443,R1NP6L1OS60U4R,B000BBS63G,761176783,conair bb075w pro blackbird 2000-watt hair dryer,Beauty,4,0,0,N,Nice hair dryer,"This is a nice hair dryer.  It's up there with some of the $100 dryers I have purchased.  It isn't whisper quiet, but it dries hair fairly quickly.  I love that it has four different heat settings.  I have long, super thick hair, so I need a strong dryer, and this definitely does the job.",3/9/2011
US,29115082,RBY8ZXZ6TNBRP,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,5,0,0,N,little is big,"i have limited space in my apartment..every inch counts. that doesn't mean that i don't want the best, and i have it in this teeny tiny dryer. tucks into one of my baskets when not in use, but when in use, works like a charm.",3/9/2011
US,21033607,R34EP3WYPDFSOB,B000V3URNG,843035023,elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer,Beauty,3,6,7,N,Comb attachment,The comb attachment consistly flies when trying to dry hair. The design is flawed as that the comb does not stay securely when using the dryer. Thought that is the comb attachment came with the dryer it would fit securely!,3/7/2011
US,32879524,R3G6WAS7Q4FP14,B000R858R0,664218299,conair the power of pink ionic hair dryer,Beauty,5,4,5,N,Cute hairdryer!,"I love this hairdryer, but for some people, they may not be completely ecstatic with the settings of this hairdryer.  WIth this hairdryer, you cannot really control the temperature of the air, only how intense the air flows from the dryer.  The only way to change the temperature of the air is to press the blue button on the hair dryer to make the air cooler.  Other than that side note, I love the color of the hairdryer and how quickly it dries my hair (my hair is long and it takes about 15 minutes to blow dry my hair).",3/7/2011
US,37668939,REUYMKDE23TXV,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish",Beauty,5,0,0,N,Nice profile,Was very pleased with this purchase.  The profile is slim and looks well to hang on wall.  It has different speeds with pleases me.  Very happy to have purchased this as a replacement  for one I had for years.  Jerdon 1600W Wall Mount Hair Dryer,3/6/2011
US,21951324,R15MZ3ZEU833OR,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish",Beauty,5,0,0,N,Great for vacation rentals,"The hair dryer is very easy to install.  You first mount a flat metal plate to the wall and then the base unit attaches to that plate.  We bought these for a vacation rental and appreciate the fact that the power cord is attached to the base unit and not the hair dryer itself.  While this may not be convenient or preferred for home use, in a vacation rental it keeps them in one place.",3/5/2011
US,42859721,R3VV5H3GOB3XCA,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,5,0,0,N,Powerful for a travel hair dryer,"Yes, it's almost a full size hair dryer BUT it does fold and the cord retracts.  More importantly it's Powerful ... More than other so called travel hair dryers with the same wattage 1875!  AND the cold shot doesn't slow down to the point of almost being off, like other travel hair dryers!!! Annoying.  But not on this one.  Of course I'd prefer a lighter dryer with the same features but until then this one fits the bill.  I'd rather lug something a little heavy that's going to get me out the door FAST and enjoying my vacation!  At this price, I'll be perfectly happy if it only lasts me thru my upcoming 10 day vacation.  Good price.",3/4/2011
US,14902920,R877SMHKM3ZGV,B001UHMWBM,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,5,5,5,N,Value shopper,"Powerful hairdryer.  It doesn't have a cool setting, so if that is a concern check out the other Andis dryers.  LOVE the bright night light, it is a soft white!",3/2/2011
US,21561385,R1SAC6XQ041QW,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,1,2,4,N,Does not dry my hair,The concept seemed perfect - combing and drying your hair at the same time.  The problem is that it simply does not dry my hair.  Not even at the highest setting.  Very disappointing.,3/2/2011
US,50802613,R3JGHZSY3IDVKE,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,5,80,85,N,"Nice Dryer for thin, fine-textured hair","I bought this dryer to replace a virtually identical but much older Vidal Sassoon hair dryer (the VS781),which had finally stopped working after probably a decade.  The thing I liked most about the older dryer, and which I like about this one (which is basically the same dryer with a new color and model number), is that it doesn't get excessively hot even on the highest setting, and doesn't blow as hard as most other dryers.      For someone with thick hair this might be a real problem, but I've got very thin, fine, slightly frizzy hair that doesn't benefit from a strong airflow.  Most hair dryers, even on lower speeds, dry sections of my hair so rapidly that I don't have a proper chance to style them with a brush, and the rest of my rather sparse hair gets whipped around as if in a tornado.  That doesn't happen with this Vidal Sassoon model.  The oval-shaped barrel seems to also help concentrate the airflow.      I also like the fact that this dryer has three heat settings and two speed settings which can be selected independently.  With some dryers high speed is paired with high heat whether you want it or not.      The ionic setting on this dryer DOES make a difference and makes my hair a tad smoother - however it also tends to make it more limp.  So as a rule, I use the dryer with the ion setting in the off position except when drying the ends of my shoulder-length hair.  Probably someone with thick, coarse hair wouldn't have this issue.         I've had this dryer for only about 5 weeks, so it's too early to comment on whether it's built to last - I was definitely lucky to get so many years out of my older model.  This model might not be just right for every head of hair, but for mine, it's perfect.  I hope Vidal Sassoon continues making this type of dryer for a long time.",3/2/2011
US,51377033,R2QRNRO3PF6T77,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,2,2,N,Great Dryer for a Reasonable Price,"I had first seen/used this hairdryer at a Hampton Inn and was impressed with how well it performed: quiet, powerful, and solid.  Not too heavy, with a grippy handle.  So...I bought one for myself and love it!",3/1/2011
US,24335588,R217O5DX7YF80U,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,4,0,0,N,Great for Price,"It works great for the price, it's not loud at all compared to a small portable one I upgraded from .  The only qualms that I have is that there's no separate set of buttons for heat settings.  Basically the higher speed setting is also the hottest and vice a versa for the the lowest.",2/27/2011
US,11816688,R2AIDW6B0N8JDS,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish",Beauty,1,0,0,N,Not worth the money.,"I received the hair dryer Nov 15 and by the end of January high had totally quit working.  By the time I was able to get on line the end of February (because of personal issues) to find out how to return it, it was too late to get free shipping and a full refund, so guess I'm stuck with it.",2/26/2011
US,17041407,R30YIBXFFPLVFJ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,LOVE IT!!!,Absolutely LOVE this dryer! I have really thick/coarse hair and have always had to flat iron my hair after drying; but not anymore!!! 15 minutes and I am ready to go!!! No flat iron necessary!!!,2/26/2011
US,37282551,R34AWBWCZQ1TLA,B002NGMEPI,932955324,hot tools professional 1061 hard hat 1200 watt salon hair dryer,Beauty,4,6,6,N,"IT'S GOOD, NOT GREAT...JUST GOOD","I received this hair dryer yesterday and used it today for the first time...    What I liked:  -I was really drawn to the price and I still feel that it a great value.  -It has two settings; the low is nice and cool and the high is warm but not too hot. I like this because I try to use as little heat as possible.  -It has a lot of holes in the hood so it drys your hair very quickly.    -It's not as loud as I thought it would be.    What I didn't like and might also bother other users:  -I don't use rollers, but for anyone who does, this hood might be a bit small.  -I'm 5' 10 and the height is perfect for me, so if you are shorter that might be an issue. I used it at my kitchen table.  -There aren't enough holes around the back so about 3/4 way through you have to turn around with your body facing the machine. That's ultimately my biggest dislike about the machine.    Overall I'm happy with the item and I'd order it again. Hope this helps!",2/26/2011
US,48990219,RZIWFN8GWQFYR,B00006IV46,409998686,"Remington SP-62 Foils and Cutters, Black",Beauty,1,15,15,N,Pure JUNK - not the real SP62,"When I bought this, a real SP62 was shown in the picture. What I received is the one now shown in a replacement picture. It is narrower, with several fewer blades than a real SP62 and does not function nearly as well. Don't wast your money on this piece of junk, it makes the shaver not worth using.",2/26/2011
US,29004740,R1BEHKRNXUKYLF,B002C741MM,136395942,Philips Norelco QT4021 Stubble Trimmer,Beauty,5,0,0,N,Great seller. Great item.,"I had to get a second one because I was taking it to my dad's and bringing it back for my husband. Love these things. If you want a close trim without having to break out the old sharp razor (that usually makes you bleed), this is your trimmer. I use this on my dad's face. He has a very stiff beard.",2/26/2011
US,46441302,R2YW0E0075XK9K,B003GDK6F2,347460322,Tangle Teezer Salon Elite Hair Brush,Beauty,4,1,1,N,tangle teaser,I like the tangle teaser brush.  It does detangle hair more gently than a comb or denman brush.  I dont feel like my hair is thoroughly brushed afterwards.  I think becasue the teeth give so easily..  I do  use it a lot though and would recommend it to be added to anyones grooming routine.  But I still feel as though another brush or comb would be needed to complete the grooming.,2/26/2011
US,32963273,R16I5OX4THTYGU,B000E127KQ,165310865,TIGI BED HEAD AFTER-PARTY BIGGIE 5.07 oz 150 ml,Beauty,5,0,0,N,"Smells good, works good, looks good","It smells good, is a nice texture (not too thick, not runny), and doesn't weigh down my long, fine hair.  I rub a bit on the split ends on any stray hairs - a great grooming creme.  A little goes a long way.  Cool pink pump container, too.",2/26/2011
US,17215380,R8QF65CHLG8V3,B0009OAHQY,591505715,Claiborne Cologne by Liz Claiborne for men Colognes,Beauty,5,0,1,N,Claiborne By Liz,Bought this for my brother for Christmas.  He really likes it.  It is now discontinued but he said that Curves is the same fragrance,2/26/2011
US,16907888,R3P359T90VQF35,B003C1V814,136242296,Claudia Stevens Eye Prep Lid Primer,Beauty,4,0,0,N,Love it,Its awesome!! You just have to dab a little bit on your eyelid and rub it in  with your finger. I would recommend it to anyone :),2/26/2011
US,42797246,R77C7I3QKF80,B001RVGSLQ,938889563,Olay Dual Action Cleanser + Pore Scrub - 5 oz,Beauty,5,0,0,N,Amazing :),"i been using this face wash for last 3 years now and all i can say is this face wash does wonders, it cleared away all my acne, all my scars that were left by the acne, and made my skin way softer, of course this wasnt only because the face wash, i had to put on facial lotion as well for the acne to really go away but this face wash does what it does and not heavy on your skin compare to many other acne facial wash i tried",2/26/2011
US,23115885,R18QENGH3O6EM9,B003UAABUG,555721051,Marc Jacobs Lola by Marc Jacobs Gift Set ($120 Value),Beauty,5,0,0,N,Lola Gift Set by Marc Jacobs,This lovely boxed gift set arrived on time was a gift and was greatly appreciated by the recipient.  The box is actually pretty enough to keep treassured trinkets in or letters or whatever.  The fragrance is very pleasant.  Very Nice,2/26/2011
US,51144979,R3PVOJ8PSY3W1,B000VEJV9Q,901616158,Biolage by Matrix Ultra Hydrating Shampoo 33.8-Ounces,Beauty,5,2,2,N,Great price!,"This is a great price for this product!  If your hair needs some TLC from the dry, winter air, this is a great shampoo.",2/26/2011
US,48508412,R3TONZJLAE4ELT,B000H65W1E,633401385,Conair HB5R Hair Removal System,Beauty,4,1,1,N,Great but not included everything,"This product works great, tried many different hair removal techniques and this one being one of the best I found.  Only complaints I have for this item is that i only received the four larger discs and not any of the smaller discs.",2/26/2011
US,34729827,R2CCC1GJQ4GCO1,B003SYYF6A,153323910,Diane Hourglass Pumice Stone with Tie,Beauty,5,1,1,N,Pleasantly surprised,"I've never used a pumice stone before so when I purchased this one and used it for the first time. I was pleasantly surprised at how it worked. My tootsies were soft on the bottom like they hadn't been all winter.<br /><br />I'm so glad I purchased this. Plus, the little string allows me to hang it with my loofah.",2/26/2011
US,31062210,R15AAFF7V0Y9IY,B0001209OO,391956807,"Panasonic ES4026NC Pro Curve Rechargeable Double Blade Wet/Dry Men's Shaver, Blue/Yellow",Beauty,3,0,1,N,Great for the price,"I've had this shaver for over two months now. Being in my early 60's, I've been shaving a long time. Having had many shavers in my life I'd rate this one as a good shaver. I've had other panasonic shavers that did work better, BUT cost much-much more. For me the bottom line is this is a good shaver at a great price.",2/26/2011
US,30959033,R1I2JKNM9HA4QE,B001T54QVY,725891608,"Trisonic Eyeglasses Sun Glasses Optical Repair Tool Kit Screws Nose Pads Plus Case New, 15 Piece",Beauty,3,0,0,N,It Works,"I bought this kit for the screwdriver, and while it is small, it does work.  The kit comes packaged in a sturdy plastic box.  Overall, it works.",2/26/2011
US,15260967,RKOTMKI1WXRL3,B0013718S2,869039873,Peter Thomas Roth Un-Wrinkle Night Cream Facial Treatment Products,Beauty,3,1,6,N,moisturiezer,"I think this product is ok, but overpriced and there is more of the bottle than there is of the moisturizer.  Peter Thomas Roth should start lowering his prices for his products.  I can buy more products cheaper than his from Kohls that also do wonders for my skin and they at least, allow the consumer to use their discounts on every item including perfumes and make up.....",2/26/2011
US,28442761,R1LULM2X8TI8ED,B003AKHQG8,176030192,Ceramic Tourmaline Deep Waver - Model # 2179CN - Black Hot Tools Curling Iron Unisex 1 Pc,Beauty,3,28,37,N,Not that different really!,"I have very naturally healthy and shiny, very straight dark hair, like that of the Native Amercans. My hair holds a curl very well. I already owned 2 different kinds of ceramic wavers and was looking for a more natural and less kinky kind of wave. This waver is ok, but not really what I expected. In my opinion it is not much different than the other wavers that are not described as DEEP wavers. I do hold Hot Tools brand in high regard from owning their products for numerous years. I would definitely take this deep waver over the other regular wavers, but wish I wouldn't have invested more money into the same kind of thing, more or less. I also do not like the dial adjustment used to set the temp on this because it is loose and changes on its own. I taped mine down so that it wouldn't accidentally set to a higher temp and burn my hair. Hope this is helpful.",2/26/2011
US,16245404,R30NXKLZNC7F9W,B00134P73C,808840479,Herbaceuticals Permanent Spagyric Herbal Based Haircolor Gel,Beauty,5,7,8,N,best hair color system on earth,"Amazed no one has given thumbs up on this hair color product.  Naturcolor is the best permanent herbal based hair color I've ever used.  After many professional hair color mishaps, I decided to go it on my own, and that was a decade ago, when I found Naturcolor at my local health-market.  I've gotten many compliments on my highlights, and natural color.  It doesn't strip my hair, and doesn't turn it artificially yellow.  Why isn't everyone using Naturcolor?  They should. I use Sesame Blond 9N on the roots, leaving it for about 20 minutes, then I put the left overs just on the top of my hair for another 5 minutes and shampoo, and I am summer blond. You'll save a lot on stylist fees and have a more natural look.   Susan",2/26/2011
US,44871213,R2VOYLOUEY8M9M,B004CASKMO,856753131,Delon 100% Cotton Rounds - New and Improved Premium Quality Softer Edges - 800 Rounds,Beauty,5,54,54,N,No shredding!,"If you are like me, the cheap cotton rounds shred when using them leaving annoying pieces of cotton all over your hand and face.  I've always paid more for premium rounds less likely to shred and they are becoming harder to find in the stores in my area.  These don't shred and have the choice of an exfoliating side or soft side.  Search carefully at Amazon.com to find the lowest cost.  I got mine for $19.99 for a box of 8 tubes and free shipping when I added another free shipping product that I also wanted.  I'm happy to store these until I use them given the quality and price I paid.",2/26/2011
US,38510699,R37I1SZ2SE6EI1,B0012BNVE8,952479349,Men's Rogaine Foam One Month Supply,Beauty,5,0,2,N,Great!!,The 3 jars are a much better deal and love the foam!! After 4 months hair growing in really good!!!,2/26/2011
US,41773476,R2FC15JPG20W1V,B002AMUIAI,68100320,"Nature's Gate Tea Tree Velvet Moisture Liquid Soap, 16-Ounce Bottles (Pack of 2)",Beauty,4,4,4,N,It really does feel velvety,"after washing your hands with this soap. Even though I rinse my hands thoroughly, they sill feel really soft and velvety after drying. In the couple weeks since switching to this soap my hands have never felt better. I have somewhat dry skin and most soaps really irritate my skin and I try to rinse well to prevent itchiness. I've found that not only do I not have to rinse very long but I rarely get itchy anymore and I love the smell of tea tree oils, which was what persuaded me to get this to begin with.",2/26/2011
US,14571675,R2YUMILPHA8ZXC,B0000AFUT3,387378490,"Jerdon Lighted Makeup Mirror with 5x Magnification, White Finish",Beauty,5,0,0,N,perfect,I have owned a makeup mirror for many years and this one is better than the other two I have owned.  This is one is more stable no matter what position you have it sitting in.,2/26/2011
US,15025406,RHTPZUAKYK658,B003LZ6L4U,397227135,"Olay Total Effects 7-in-1 Anti-Aging Daily Moisturizer, Cooling Hydration, 1.7 Ounce",Beauty,2,1,1,N,Not so much:(,I have combination skin which has become more dry this winter so I was looking for extra moisture.  I did not like this moisturizer.  I found it to be too fragrant and left my skin feeling more dry.  I also felt that it left an uncomfortable residue on my face.  I really like facial products that feel clean and natural. This did not for me.,2/26/2011
US,41014399,R11QGR7386VPPT,B00189XUBI,428537415,"TOM'S OF MAINE, Toothpaste Clean&Gentle Care SLS-free Antiplaque+Whitening Spearmint - 5.2 oz",Beauty,1,0,3,N,Don't trust the picture! This toothpaste does not have fluoride!,"I made the mistake of trusting that the picture on this product page was actually a picture of what I would get.  It clearly says that it is SLS-Free Fluoride toothpaste.  The toothpaste I received is SLS-free, but does not have fluoride.  I'm in the process of returning it.",2/26/2011
