GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude
{4E8F5DC2-0DA0-481F-A3D6-A1DC6D86AFD0},2020-7-31 0:00,Found on Semi-Truck front grille. This truck travels between Blaine area to farther south than Arlington.,Negative ID,"Thanks for the submission. That is impossible to identify, but the coloring does not match the Asian giant hornet. Keep your eyes out for it, though!",2020-8-20 0:00,48.466343,-122.441284
{2FA08862-33B0-4904-9E44-3CC0EA61AE3B},2020-8-20 0:00,Not sure if this is a juvenile invasive hornet or not. But was very persistent in his approach of me. See pics and advise.,Negative ID,Thanks for the submission. That is a Urocerus horntail wood wasp.,2020-8-20 0:00,48.38744,-122.63172
{5FEABE28-F465-4C6B-A354-F06242B5F4E7},2020-8-20 0:00,I apologize the insect is not intact as my attempts to kill it have mangled it,Negative ID,"Thanks for the submission. That is a wasp, not the Asian giant hornet.",2020-8-20 0:00,48.767694,-122.447835
{716EB782-6B2B-4D18-B9F6-F0F5501BC86B},2020-8-17 0:00,Had no interest in fruit for me to get a better picture there was 5 flying around going into holes in the ground they were about 1-2 inches long. There were honeys bees around the area,Negative ID,Thanks for the submission. That is the beneficial Golden digger wasp!,2020-8-20 0:00,46.201979,-123.386354
{9E22A71F-F405-40B2-AD4E-C1B0756C9294},2020-8-20 0:00,Found in my Yellow Jacket Trap which has been hanging on my apple tree for three weeks,Negative ID,Thanks for the submission. Those look like paper wasps.,2020-8-20 0:00,47.67082,-122.274374
{6EE72A34-191A-4132-9F6B-7789BC88632E},2020-8-20 0:00,"Found unable to fly on sport court. Port Susan Bay, Camano Island.",Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-8-20 0:00,48.125572,-122.432159
{9AEF500A-936D-4ECF-A0A3-C1FA4F15FC3B},2020-8-20 0:00,Found in my car,Negative ID,Thanks for the submission. That is a sawfly in the Urocerus genus. Also called a horntail wood wasp.,2020-8-20 0:00,47.69149,-122.29092
{45FC9820-F449-4950-B86A-18CB7182ED02},2020-8-20 0:00,found near tolt pipline trail in Woodinville,Negative ID,Thanks for the submission. That is a wood wasp in the Urocerus genus. Also called a horntail sawfly.,2020-8-20 0:00,47.736647,-122.054779
{C3A99974-D13E-48CF-9CBC-CEFACAFDF861},2020-8-20 0:00, ,Negative ID,Thanks for the submission. That is a Urocerus horntail sawfly.,2020-8-20 0:00,48.242254,-122.373943
{D3C284D9-A153-4155-85F5-8C729575175B},2020-7-14 0:00,"found dead in back yard ... maybe 1 1/8 "" long",Negative ID,Thanks for the submission. That is the Western Cicada killer.,2020-8-20 0:00,45.900322,-119.900528
{B303526B-5E19-413C-A54C-064B46FBF964},2020-8-20 0:00,"Setting out in our yard, heard what was a humming bird. Looked around an it flew to my left and buzzed around my wife. I saw it for less than a second, but did see the size and color. I told her to get away and it flew past her and flew off. Did not have",Unverified, ,2020-8-20 0:00,46.01017,-122.91006
{0E0F9CBC-E009-4EE1-B1C5-B60350F6113E},2020-8-20 0:00,I have photo  of bee on my flower pot.,Unverified, ,2020-8-21 0:00,47.565068,-122.207936
{6E5F351B-35C8-49A7-9562-D1FDA64F4C09},2020-8-18 0:00,atleast 2.5 inches want to know what it is if it's not Asian hornet,Negative ID,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-8-21 0:00,47.867893,-121.813848
{1C06181B-9890-49C0-8D2E-51B9B59E859F},2020-8-21 0:00,"I have seen 2. The first one I killed as it landed on my food.  Second one, I tried to get a picture but couldn't. I did not kill the second one.  I live in Vancouver, WA.",Unverified, ,2020-8-21 0:00,45.604839,-122.559753
{1528A862-E915-4EBD-893E-BE5A02BA17C8},2020-8-18 0:00,I was out on my front stoop without a camera or a receptacle when i saw what in my eyes was a male Asian Giant Hornet land right in front of me on a leaf of a weed that is growing by my front door. I immediately went inside to retrieve a camera and a rec,Unverified, ,2020-8-21 0:00,47.279797,-122.492315
{2367A74B-1DED-4EB2-867C-CD685AA19D13},2020-8-20 0:00,on a plant at Popeyes  restaurants in Lynden wa,Unverified, ,2020-8-21 0:00,48.933255,-122.48592
{6737FFD1-5223-4917-8BE4-EFBF96C40FA0},2020-8-21 0:00,"Black hornet approx. 2.5 inches long.  Huge stinger.  Flying around the house, landing on deck, bumping window.  I didn't notice any orange but it was moving fast.",Unverified, ,2020-8-21 0:00,47.609035,-122.020985
{849341A4-09E2-4918-9A0D-6D88B4CD5097},2020-8-21 0:00,"We were on our porch when a very large orange and black bug began flying around us. I started to tell my wife there's a dragonfly but this was different. It seemed like it was streamlined when it was flying. It flew around us for a few minutes, my wife t",Unverified, ,2020-8-21 0:00,47.62984,-120.68945
{A8BAE669-EBF4-4917-8740-2C5203A15569},2020-8-20 0:00, ,Unverified, ,2020-8-21 0:00,47.59796,-120.65801
{91D7A3E3-5F6B-4787-9B80-FB4B682D44C6},2020-8-21 0:00,I just reported a possible sighting but I scrolled too fast and missed the contact info. I am in Yakima and reported this possible sighting 10 minutes ago,Unverified, ,2020-8-21 0:00,47.62984,-120.68945
{1B762193-187C-41A2-9D7B-8CAF38A34B79},2020-8-21 0:00,I have it in a jar. Not sure if it is baby murder hornet,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-21 0:00,47.567665,-122.38041
{8D0DA9A4-C83E-4695-A126-4F02A4B7312E},2020-8-21 0:00, ,Negative ID,Thanks for the submission. That is a horntail sawfly from the Urocerus genus. They lay their eggs in trees.,2020-8-21 0:00,47.398357,-122.111738
{A6E1EB51-9F9C-49DD-8D61-A86197A49E1C},2020-7-17 0:00,It dive me bombed me at Stratford WA,Negative ID,Thanks for the submission. That's a Cicada killer wasp.,2020-8-21 0:00,47.4263,-119.27844
{BCB85C61-FC97-482E-A2AE-62EF1C4DC9A1},2020-8-9 0:00,"Largest bee/wasp my husband and I have ever seen.  Stuck around our table and tent as we were unpacking.  We couldn’t get a picture, but it was enormous and looked very much like the murder hornet.  Only saw one.",Unverified, ,2020-8-21 0:00,47.593441,-119.380569
{E1DD6310-5630-42CE-84BA-E67D7FF16B6C},2020-8-21 0:00,I think this is one? I found it writhing around in my backyard on the ground.,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-21 0:00,47.713504,-122.255283
{6C2CB173-BE0B-4F2A-8BAE-E643CCC7B704},2020-8-21 0:00, ,Negative ID,Thanks for the submission. That is a horntail sawfly wasp from the Urocerus genus.,2020-8-21 0:00,47.20433,-121.99136
{23DF3434-4735-4F20-AB0B-D979E2F05702},2020-8-21 0:00,It landed on our patio dinner table. Four of us agreed on the identification after looking at on images.,Unverified, ,2020-8-21 0:00,47.371192,-122.547056
{56799995-6552-431C-AC98-9DF4ACC0E035},2020-8-21 0:00,It seemed more black but had stripes. Long stinger but flew slowly,Negative ID,Thanks for the submission. That is a horntail sawfly from the Urocerus genus. They lay their eggs in trees.,2020-8-21 0:00,47.757091,-122.07251
{64A33CAA-67F7-4480-B035-3F9E50951077},2020-8-21 0:00,"I have a Specimen I believe to be an Asian giant hornet.  It was in my kitchen window, I caught it, & placed it in a container  I attempted to drop it off at our local WA St extension office several times.  My husband became ill & I completely forgot abo",Unverified, ,2020-8-21 0:00,46.084387,-122.861328
{F1BA0577-D032-456B-A159-800D7C559D10},2020-8-21 0:00,Very large. Was crawling on my concrete patio.  I killed it.  Please let me know if it was a Asian Giant Hornet.,Negative ID,Thanks for the submission. That is a Jerusalem cricket!,2020-8-21 0:00,46.284984,-119.170109
{98F7ABB5-4DF0-4122-857E-14E0D24B4D18},2020-8-14 0:00,"We don't recall it having an orange face, but it caught our eye as it looked like it might be attacking/eating a bee",Unverified, ,2020-8-21 0:00,47.964525,-124.665014
{ABF5EFEF-ADAE-4A8E-885E-B79A1259D645},2020-8-21 0:00,Just crawling on the ground.,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-21 0:00,47.529384,-122.376672
{DB38352D-4F88-43E3-9AE6-D02BBE25AA2D},2020-8-21 0:00,"Could not see face, it has a huge body, does not look like other pics I've seen. Sorry if this is not what you are looking for",Negative ID,"Thanks for the submission. That is a beautiful, chubby bumble bee!",2020-8-21 0:00,46.888365,-124.025725
{521A1CE6-DCE5-4ABB-B774-001BE2936E1D},2020-8-20 0:00,It was stomped on at my husbands job site in Seattle.,Negative ID,Thanks for the submission. That is a horntail sawfly from the Urocerus genus. They lay their eggs in trees.,2020-8-21 0:00,47.60357,-122.32945
{D7506013-BD90-4071-A643-C17FB83DAFC3},2020-8-21 0:00,Appeared near our back porch on a rock and we quickly stomped on it with our shoe.,Negative ID,Thanks for the submission. That is a horntail sawfly from the Urocerus genus. They lay their eggs in trees.,2020-8-21 0:00,47.829178,-122.050082
{2BB594F3-0CD6-4C42-9D66-7AFCE098BE9E},2020-8-20 0:00,Spotted in my backyard. Identical in size and coloring to images of giant Asian hornet but unable to capture picture.,Unverified, ,2020-8-21 0:00,47.574586,-122.411791
{8295D8EE-5877-46E5-A407-8E0FD8EAFD63},2020-8-1 0:00, ,Negative ID,Thanks for the submission. That is a Cicada killer wasp.,2020-8-21 0:00,46.612901,-120.426392
{10D790E4-9705-4E98-AB8E-CA7A3B7D2905},2020-8-21 0:00, ,Negative ID,Thanks for the submission. That is a Urocerus sp. horntail sawfly.,2020-8-21 0:00,47.906715,-121.931951
{9EC849E2-4CE3-4BC4-AEE8-B4F255D51400},2020-8-20 0:00, ,Unverified, ,2020-8-21 0:00,47.883563,-122.239076
{B9F58D20-E2DD-479D-A9A6-264D7FCA9771},2020-8-20 0:00, ,Unverified, ,2020-8-21 0:00,47.883563,-122.239076
{7C42C8BC-A229-4F8E-9FF2-67EDD85BD850},2020-8-20 0:00,"We were having trees removed and it flew past my head, through a large cobweb and up to the top of my roof. I was unable to get an image with my phone. I have looked at the images, and am certain it was the  Asian Giant Hornet. The body was about the siz",Unverified, ,2020-8-21 0:00,47.88567,-122.30569
{FC94CEA8-E016-41D9-A287-F3744BC29453},2020-8-21 0:00, ,Negative ID,Thanks for the submission. That is a clearwing moth that mimics hornets. Totally harmless!,2020-8-21 0:00,47.900331,-122.208626
{294E680A-E7E8-4851-A365-095099777D5E},2020-8-20 0:00,"Although I’m not 100% sure, I’ve never seen whatever it was and it had very distinct orange coloring. I only saw it for 2 seconds and honestly my visio is not very good. However, I’ve been gardening in the same house for 30 years and it was like no",Unverified, ,2020-8-21 0:00,47.718046,-117.454975
{A7CA8D72-1362-4991-95E2-AF2B22AD5128},2020-8-21 0:00, ,Unverified, ,2020-8-21 0:00,47.718046,-117.454975
{ED08D48A-E29E-43F2-8A16-626AE58E6F41},2020-8-21 0:00,very orange,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-21 0:00,47.629368,-122.612475
{FB513CBD-8759-4263-AC88-7F087397412B},2020-8-21 0:00,Seems to make hole in ground only for themselves,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-21 0:00,47.61344,-122.03539
{0D9A58F6-5170-4B94-90A4-253941515D31},2020-8-22 0:00,"I’m not positive because it was so quick, but this morning I saw what looked like a giant wasp about the size of my pinky finger. It was big enough to startle me and definitely larger than the wasps we have around our area. At first, I thought it might",Unverified, ,2020-8-22 0:00,48.129373,-122.783453
{CA18109D-A7DA-4DA4-9CBB-E678926A22B0},2020-8-21 0:00,Found in dog water dish soaked.    Let it sit overnight on table.,Unverified, ,2020-8-22 0:00,47.198797,-121.116823
{F011DF3B-9432-4D12-B7A6-3B1788A01F20},2020-8-21 0:00,Tried to land on my chest. I was wearing hi vis shirt. A coworker was right next to me saw the same. I jumped back swatted at it. Just brushed it with fingertips and it buzzed by my coworker and off. This was in the pkg lot of buzz inn restaurant near in,Unverified, ,2020-8-22 0:00,47.90799,-122.242084
{20647027-AAFD-4F92-834A-138B4E724FE6},2020-8-22 0:00,Trapped in our wheelbarrow (live),Unverified, ,2020-8-22 0:00,48.441838,-122.676362
{31C359B0-0067-457A-BF44-EC9B1BC3FED5},2020-8-22 0:00, ,Negative ID,Thanks for the submission. That is a horntail sawfly from theTremex  genus. They lay their eggs in trees.,2020-8-22 0:00,45.63346,-122.570986
{8571598E-89AA-4F16-87A7-FBBDAECF6443},2020-8-22 0:00, ,Unverified, ,2020-8-22 0:00,48.442158,-122.676571
{DF6FC954-9DA5-45C0-875A-DE39F6D1E2E0},2020-8-21 0:00,"I tryely am not sure and tried to get a picture but it was moving around too much.  One single hornet, by far the biggest I have ever seen.  It was at least 1 and 1/2 inches long",Unverified, ,2020-8-22 0:00,47.739869,-122.258471
{F4353155-D15A-430D-9BEB-327A5DE57A42},2020-8-16 0:00,I was hiking at the Carbon River trail at Mount Rainer. I was wearing this new sunblock so probably is what attracted whatever I saw. This wasp or hornet almost landed on my index finger. It took up about half my finger. I thought it was a yellow jacket,Unverified, ,2020-8-22 0:00,47.13066,-122.23289
{B00F2CB2-20E7-4A8E-B20C-0B6B99D44004},2020-8-21 0:00,Not sure what it was...took picture,Negative ID,Thanks for the submission. That is a Robber fly eating breakfast.,2020-8-22 0:00,47.62984,-120.68945
{B00F8B0C-3EF5-4A9C-A7C4-C3EA9F79A94B},2020-8-14 0:00, ,Negative ID,Thanks for the submission. That is a horntail sawfly from the Tremex genus. They lay their eggs in trees.,2020-8-22 0:00,45.59324,-122.488527
{D37AF20E-11E3-457D-AA8E-DD62830420C7},2020-8-22 0:00,2020-8-22 0:00,Negative ID,Thanks for the submission. That is a horntail sawfly wasp.,2020-8-22 0:00,47.62984,-120.68945
{8EDE0EFC-89FC-44FA-8A52-FE696BB1FF2E},2020-8-22 0:00,It was sitting on top of the flower from my onion in the garden. Ran into house to get my cell take a pic but was fine when I went back,Unverified, ,2020-8-22 0:00,47.091636,-122.933628
{480D7ECD-F83A-4AD4-AE27-A0E89C09FE3B},2020-8-22 0:00,"This seemed to be a juvenile and not sure if it's a Asian variety, but it was not a typical looking hornet. Maybe it was a wasp?  Sorry if it was. Also, the pics aren't that great. I didn't get too close for obvious reasons but I hope this they might hel",Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-22 0:00,47.649337,-122.377831
{68971292-891A-49B3-B5F0-D3E18A13B5E4},2020-8-22 0:00, ,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-8-22 0:00,48.933296,-122.569217
{E59F9A97-7530-436E-B725-AE029193AA37},2020-8-22 0:00,Not sure what this is.,Negative ID,Thanks for the submission. That is a female Urocerus sp. sawfly. She lays her eggs in trees.,2020-8-22 0:00,47.180943,-120.85422
{4717BA27-85B9-4728-BD5B-1553683EA438},2020-8-22 0:00,I know it looks like it's all black but it had a yellow bottom. I was scared to get too close.,Negative ID,Thanks for the submission. That is a bald faced hornet.,2020-8-22 0:00,45.64732,-122.583139
{2BC77729-8B3E-4B6F-8969-66C664D7F8BF},2020-8-22 0:00,We were sitting outside drinking tea one of us had white on and it flew right on her sweater white sweater and we jumped up and it flew away but it was very dark brown and very large at least 3 in and it had a fairly loud buzzing sound,Unverified, ,2020-8-22 0:00,47.307592,-122.423319
{DB65D408-2747-467A-B152-3A6D43BDE5D6},2020-8-21 0:00,"I first thought it was a hummingbird but it did not demonstrate the ""hum"" sound and i was only approx 4-5 feet away. It had stripes on it's body such as wasps and hornets do. It's wings were very large so I next suspected a dragonfly but considering the",Unverified, ,2020-8-22 0:00,47.952906,-117.474507
{8CC3501F-B59D-4107-80F8-05DB8AA230CB},2020-8-22 0:00,Never seen before. Seem to be in the ground under our apple tree. Not exactly like web photos but definitely large. Haven’t been able to get a photo but sprayed hoping one will drop dead.,Unverified, ,2020-8-22 0:00,47.069255,-122.928794
{8BA2D549-E7E4-4AC5-84E7-C65BAF83A99E},2020-8-22 0:00, ,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-22 0:00,47.487594,-122.141388
{F8AA1DE9-081F-41D5-92C9-F0EB5F913222},2020-8-20 0:00,Not sure if this is it or not but I saw this at Jackson Park Golf Course in Seattle wa to the left of the 18th Green,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-22 0:00,47.72863,-122.31688
{F614F474-7B0B-4F1E-8FE1-5278D2B7E433},2020-8-22 0:00,Much closer inspection appears this may be a golden digger wasp which has never been seen on our property.,Negative ID,Thanks for the submission. You are correct.,2020-8-22 0:00,47.069255,-122.928794
{792B1357-4CC0-48B9-B558-F2D1A98FACB6},2020-8-22 0:00, ,Unverified, ,2020-8-22 0:00,45.644013,-122.571129
{BDE248B6-F724-4AF9-872D-699F7703F805},2020-8-22 0:00,In my garage,Negative ID,Thanks for the submission. That is a bald faced horneet.,2020-8-22 0:00,48.77829,-122.425976
{625BFC7A-CAA1-4A00-A07E-E8160891474B},2020-8-22 0:00,I caught a live hornet,Negative ID,Thanks for the submission. That is a horntail sawfly wasp.,2020-8-22 0:00,48.270458,-117.25354
{9FE9A46D-78DC-46BC-BA78-190339582175},2020-8-21 0:00,"Flew into my car they an open window and then flew out. I tried to take a pic, but it flew out before I could. I was drive ng to Loomis. Location is close but uncertain. I looked up all the local hornets and nothing compared to the scary beast that was i",Unverified, ,2020-8-22 0:00,48.803838,-119.582882
{BE4AB620-7A6A-46FD-B428-DACE572DB170},2020-8-22 0:00,At Camano Island State Park near the Cascadia Marine Trail Campsite. Reported to park staff by customer who estimated insect was 2.5 inches long.,Negative ID,Thanks for the submission. That is the great Golden digger wasp.,2020-8-22 0:00,48.121319,-122.490652
{E99B8F52-3EFE-411E-A026-8710B3FAE404},2020-8-22 0:00,Ran inside so did not get a chance to kill or take photo. It was a hornet or a wood wasp. Not sure.,Unverified, ,2020-8-22 0:00,48.084539,-122.132955
{D2C03DB7-1FE7-40E9-91B1-92BF153A17F7},2020-8-18 0:00,I have no photo. The hornet landed on my wife's arm as she was getting into our truck. I was about 2 feet away from it. As soon as she saw it she shook her arm and it flew away. It was definitely over 1.5 inches long. I'm an outdoorsman and I have never,Unverified, ,2020-8-22 0:00,48.72899,-122.130714
{1A90B632-141C-42FF-97FB-0940A32EDA95},2020-8-22 0:00,Saw one flying around tried to capture it but it got away definitely a murder hornet could not get a photo,Unverified, ,2020-8-22 0:00,47.25385,-122.95524
{FB1A676F-40AE-47BC-9853-38B626BF0381},2020-8-22 0:00,Very large wasp with orange head spotted in my vegetable garden today. Much larger than any other wasp I’ve ever seen.  Was not able to get a photo.,Unverified, ,2020-8-22 0:00,47.579029,-122.228805
{D0E70748-C7B8-471F-A042-3BC794785ECF},2020-8-22 0:00,Observed a murder hornet fly holding a small grasshopper and carry it into a hole in the yard 3901 sw Holden in west seattle. Will try and get a picture soon.,Unverified, ,2020-8-22 0:00,47.533332,-122.382226
{9C0C670D-8303-41DD-8295-C48DDFA27D46},2020-8-22 0:00,Maybe not? Haven’t seen this guy around before.,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-8-22 0:00,48.546968,-122.381134
{3D278ADB-8B70-4950-AD17-9265BEB6EB58},2020-8-22 0:00,Watched it come in and out of the ground with a small green grasshopper. There are holes all over this yard.,Unverified, ,2020-8-22 0:00,47.533332,-122.382226
{642A8A42-3214-4232-B3DF-87F2B18190DF},2020-8-22 0:00,Saw what we thought looked like a murder hornet.  Bright orange head and striped body - 1 1/2 to 2 inches in size.  Was on our raspberry bushes.,Unverified, ,2020-8-22 0:00,47.818878,-122.364114
{5EF229D2-666E-4321-B76F-5BD9109C7D31},2020-8-22 0:00,"Not sure its a murder hornet, it's about 1 1/4"" long with a long stinger.   Never seen anything like it before.",Negative ID,Thanks for the submission. That is a Urocerus female sawfly.,2020-8-22 0:00,48.24594,-122.5003
{885C81EF-BEE4-447E-971E-6DFC6BE15D15},2020-8-22 0:00,"not sure if this was an Asian Hornet or not but I saw two large ""wasps"" (1.5-2.0 inches long) reddish in color in my yard in Kirkland.  I believe they have a nest in the ground (not sure if these wasps do that or not).  I wanted to report it just because",Unverified, ,2020-8-22 0:00,47.689099,-122.201858
{4BFF21E3-8DD1-45A4-B1DA-678BBB4C9A2A},2020-8-22 0:00, ,Unverified, ,2020-8-22 0:00,47.154372,-122.191761
{F2E95AE6-FD06-4BB3-9D7C-B5F60E6BD7E0},2020-8-22 0:00, ,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-8-22 0:00,48.950782,-122.515877
{4A3FBAD7-F70D-42B0-B9B0-1F8A04053476},2020-8-22 0:00,"Noticed large hornet around my blackberry bush killing another insect. It caught my attention because of the Color, the body was mostly black with an orange tip around the stinger.",Unverified, ,2020-8-22 0:00,47.154545,-122.1917
{84F7A487-C6C9-47BF-B59C-0199119BE8CD},2020-8-23 0:00,"About 2 inches long. Long stinger, darker in color",Negative ID,Thanks for the submission. That is a horntail sawfly from the Urocerus genus. They lay their eggs in trees.,2020-8-23 0:00,47.309238,-122.001436
{F304B4DA-6295-4B42-8184-A4717B76F59B},2020-8-16 0:00,Husband killed it,Unverified,Thanks for the submission. Please submit your own photos. This is one of ours.,2020-8-23 0:00,47.244858,-122.312704
{8DE6B2D7-C734-43D9-9676-80C3D12E745A},2020-8-23 0:00,"Hornet is live in jar, caught found attacking a honey bee",Negative ID,Thanks for the submission. That is a bald faced hornet.,2020-8-23 0:00,45.627485,-122.519501
{D42109A1-EE21-4F7D-8D02-FEF5F27DEFED},2020-8-2 0:00,My children were playing outside in their play pool. It was a hot day so the water attracted bees. Then I noticed a bee like I’ve never seen. Huge with orange and black stripes.,Unverified, ,2020-8-23 0:00,47.72464,-117.06889
{AACB0900-E43E-4EFA-A93C-09D06ED6524A},2020-8-23 0:00,Literally chased me,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-8-23 0:00,48.971564,-122.719805
{BA6B9663-0A91-40F4-B998-20912169F1B0},2020-8-23 0:00,Hornet was swatted and was cut in half. Doesn’t appear like picture but maybe the male looks different? Appears to have two stingers.,Negative ID,Thanks for the submission. That is a horntail sawfly from the Urocerus genus. They lay their eggs in trees.,2020-8-23 0:00,47.864488,-122.313774
{2C08EA6A-C219-4CCD-A000-706840FB2FC3},2020-8-17 0:00, ,Negative ID,Thanks for the submission. That is a Urocerus female sawfly.,2020-8-23 0:00,48.39112,-122.64695
{8BB68656-AABE-4DB5-A2A9-AB823755B88A},2020-8-23 0:00,We saw this hornet/wasp on a root crossing our trail on Cypress Island.  It was right at the trail head to Eagle Cliff.,Negative ID,Thanks for the submission. That is a horntail sawfly wasp female.,2020-8-23 0:00,48.57399,-122.70879
{1EA679ED-BB86-413E-8343-522F6C8BF2AE},2020-8-21 0:00,This is the 3rd one we've seen in our back yard. They all have been longer than my hand with huge wings and huge heads. We smashed all 3 before we could take a picture because our dogs keep trying to attack them. Please feel free to come set up traps or,Unverified, ,2020-8-23 0:00,47.196838,-122.181181
{01A7558E-BED5-4520-BC74-AC0C02001DE8},2020-8-23 0:00,Found in driveway and not moving much.  Very large guy with black face,Negative ID,Thanks for the submission. That could be a Lion beetle. Note its partial elytra (wing covers).,2020-8-23 0:00,47.737326,-122.365904
{A48BE9A3-1F65-4349-8A18-0E67CE175E10},2020-8-22 0:00,It was attacking bees eating by it,Negative ID,Thanks for the submission. That looks like a bald faced hornet.,2020-8-23 0:00,45.627485,-122.519501
{6DA42A11-AE0F-414A-BB42-0A45916108D8},2020-7-23 0:00,"Seen on the ground, appearing to be entering a small burrow in an open grassy area. Unfortunately I didn’t have my phone with me at the time to take a photo, but reviewing the list of other species, I don’t think they fit what I saw. This would have",Unverified, ,2020-8-23 0:00,47.631248,-122.317472
{93255995-6186-4592-9CD9-6984DD1B10FC},2020-8-23 0:00,Biggest looking wasp I’ve ever seen,Unverified, ,2020-8-23 0:00,47.056206,-123.009196
{73C923EB-0FEC-44CE-AD45-291F8FF4314A},2020-8-23 0:00,Flew through our back yard.,Unverified, ,2020-8-23 0:00,48.858538,-122.610272
{454E319F-28E6-4E19-BB87-93D9692B0D97},2020-8-20 0:00,"easily two inches in length, winged, black tail end. I live in a forested area",Unverified, ,2020-8-23 0:00,45.744215,-122.652528
{B22C69C2-5DE4-4597-B17B-B09171C11C77},2020-8-22 0:00,The insect was in flight. The colors were distinctive orange and black stripping. The estimated length of the insect was approximately 2 inches. The area seen is near a pear tree with rotting pears. Many other smaller hornets/wasps were consuming the pea,Unverified, ,2020-8-23 0:00,48.576359,-122.543274
{2CF5A50B-80A1-447F-B9BB-B8C038D45D44},2020-8-23 0:00,My husband believes he saw a murder hornet in our backyard. It was around 2 inches long. Our house backs up to a green belt with a lot of blackberry bushes and bees.,Negative ID,"Thanks for the submission. The coloring does not match the Asian giant hornet, but looks like a bumble bee.",2020-8-23 0:00,47.395027,-122.304262
{DE068C11-A0EC-442A-8E72-5715075980A7},2020-8-23 0:00,"I’m thinking that it’s not the Murder Hornet, but wanted to send you this anyway.",Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-23 0:00,47.37286,-122.29061
{BD59E794-664F-48FC-B8E5-1DCA8AC80665},2020-8-23 0:00,It kept trying to attack after being swatted by a board. It was finally subdued enough to partially squish it. We have it in a plastic container.,Unverified, ,2020-8-23 0:00,47.50262,-122.622033
{226C9CEC-3DFD-44D7-B763-5734715C0EBC},2020-8-22 0:00,"It was large, fat, thicker wider torso, reddish orange wings, dark torso. We can cannot confirm the face color but can confirm it was not black. It did not land long enough to take a photo",Unverified, ,2020-8-23 0:00,48.53478,-122.8603
{72C9F9AD-ECAD-420F-8A7A-9B9ED565DD5E},2020-8-23 0:00,Campers sighted and killed what appeared to resemble two ‘murder hornets’ in their campsite at 12:15pm. They did not preserve the insects but provided photos for reference.,Negative ID,Thanks for the submission. That is a horntail sawfly from the Urocerus genus. They lay their eggs in trees.,2020-8-23 0:00,47.59561,-122.59575
{CCAE231F-B33F-4F34-9307-1D37D6E1B12A},2020-8-23 0:00, ,Unverified, ,2020-8-23 0:00,47.388627,-122.656108
{FC4BFC5A-F207-481E-9897-BCEACE851718},2020-8-23 0:00,Was found laying on a leaf on the ground in the shade in our backyard.,Negative ID,Thanks for the submission. That is a clearwing moth wood borer! It mimics hornets with its colors. Harmelss!,2020-8-23 0:00,47.605717,-122.01335
{DD61FEB0-D727-433C-A7E7-92311FF0B596},2020-8-23 0:00, ,Negative ID,Thanks for the submission. That is a horntail sawfly wasp from the Urocerus genus.,2020-8-23 0:00,47.388627,-122.656108
{8FCF0585-5074-45D0-A898-8FA3F7924357},2020-8-23 0:00,There were two together.,Negative ID,Thanks for the submission. That is the great golden digger wasp.,2020-8-23 0:00,47.565135,-121.891846
{757D4B03-D232-4B1E-87D4-CAA88F72EE98},2020-8-23 0:00,Was flying near tomato plants on front porch (no photo right now),Unverified, ,2020-8-23 0:00,47.758901,-122.476602
{B3501801-DED8-4405-8A1C-68E1DF24BD65},2020-8-23 0:00,Not sure but Im thinking not.,Negative ID,Thanks for the submission. You're right; that is a Urocerus sawfly female.,2020-8-23 0:00,48.306725,-122.678053
{BA8F7AEB-B739-42E1-BB47-B6668F15BDDA},2020-8-23 0:00,Found in my friends pool,Unverified, ,2020-8-23 0:00,47.692002,-117.375101
{8627777C-C3A0-4891-AA2F-39BD355952D0},2020-8-22 0:00,Black with yellow/orange stripes. 1.5-2 inches long. Near the trash cans in the campground.,Unverified, ,2020-8-23 0:00,48.65162,-122.49064
{347D88F7-47E6-4E5E-8C65-236BA2274705},2020-8-23 0:00,I was weeding my front flower bed and in the ground saw a nickle sized whole with a hornet over an inch long hornet backing in and out of the whole. I was in able to take a photo at this time but would like to know next steps on how to get ride of the ho,Unverified, ,2020-8-23 0:00,47.776353,-122.26487
{236A652B-8582-4CE1-8ABD-908C10883BE8},2020-8-23 0:00,"In the yard cleaning: saw a huge hornet, when it landed on the rhodi foliage, I saw a bright orange body. I observed it for a few seconds then left. Unfortunately did not have my phone on me to get a picture",Unverified, ,2020-8-23 0:00,48.389272,-122.511924
